2286|When I heard that Captain Jim was bringing him home, I expected I would just feel the same to him. But I never did, although I continued to loathe him as I remembered him before.
2287|From the time he came home I felt only pity, a pity that hurt and wrung me.
2288|I supposed then that it was just because his accident had made him so helpless and changed
229|While they were sitting there, Anne and Gilbert were alighting from the train at Glen St. Mary.
2290|I had never seen George Moore, you know. I remember now that Dick once mentioned casually that he had a cousin in Nova Scotia who looked as much like him as a twin.
2291|but the thing had gone out of my memory, and in any case I would never have thought it of any importance. You see, it never occurred to me to question Dick's identity. Any change in him seemed to me just the result of the accident.
2292|Oh, Anne! That night in April when Gilbert told me he thought Dick might be cured! I can never forget it. It seemed to me that I had once been a prisoner in a hideous cage of torture, and then the door had been opened and I could get out.
2293|I was still chained to the cage, but I was not in it.
2294|And that night I felt that a merciless hand was drawing me back into the cage, back to a torture even more terrible than it had once been.
2295|I didn't blame Gilbert. I felt he was right. And he had been very good. He said that if in view of the expense and uncertainty of the operation I should decide not to risk it, he would not blame me in the least.
2296|But I knew how I ought to decide, and I couldn't face it.
2297|All night I walked the floor like a madwoman trying to compel myself to face it.
2298|I couldn't, Anne. I thought I couldn't. And when morning broke, I set my teeth and resolved that I wouldn't.
2299|I would let things remain as they were. It was very wicked, I know. It would have been just punishment for such wickedness if I had been left to abide by that decision.
230|End of chapter 4
2302|Oh, Anne, you must have thought me hateful in those weeks before I went away. I didn't mean to be, but I couldn't think of anything except what I had to do, and everything and everybody about me were like shadows.
2303|I know. I understood, Leslie. And now it is all over. Your chain is broken. There is no cage.
2304|There is no cage, repeated Leslie absently, plucking at the fringing grasses with her slender brown hands.
2305|But it doesn't seem as if there were anything else at...
2306|You... you remember what I told you of my folly that night on the sandbar.
2307|I find one doesn't get over being a fool very quickly.
2308|Sometimes I think there are people who are fools forever.
2309|And to be a fool of that kind is almost as bad as being a dog on a chain.
231|CHAPTER V. THE HOMECOMING
2310|You will feel very differently after you get over being tired and bewildered," said Anne, who, knowing a certain thing that Leslie did not know, did not feel herself called upon to waste over much sympathy.
2311|Leslie laid her splendid golden head against Anne's knee.
2313|End of chapter 33.
2314|CHAPTER XXXIV
2315|Chapter 34. The Ship of Dreams Comes to Harbor.
2317|The big white lighthouse on the red sandstone cliff had its good points, but no stork possessed of any gumption would leave a new velvet baby there.
2318|An old gray house surrounded by willows in a blossomy brook valley looked more promising, but did not seem quite the thing either.
2319|The staring green abode further on was manifestly out of the question.
232|Dr. David Blythe had sent his horse and buggy to meet them, and the urchin who had brought it slipped away with a sympathetic grin, leaving them to the delight of driving alone to their new home through the radiant evening.
2321|The stork gave a sigh of satisfaction and softly alighted on the ridge pole.
2322|Half an hour later Gilbert ran down the hall and tapped on the spare room door. A drowsy voice answered him, and in a moment Marilla's pale, scared face peeped out from behind the door.
2323|Marilla, Anne has sent me to tell you that a certain young gentleman has arrived here. He hasn't brought much luggage with him, but he evidently means to stay."
2324|For pity's sake," said Marilla blankly. You don't mean to tell me, Gilbert, that it's all over. Why wasn't I called?
2325|Anne wouldn't let us disturb you when there was no need. Nobody was called until about two hours ago. There was no passage perilous this time.
2326|And... and Gilbert, will this baby live?
2327|He certainly will. He weighs ten pounds. And why listen to him? Nothing wrong with his lungs, is there?
2328|The nurse says his hair will be red. Anne is furious with her, and I am tickled to death.
2329|That was a wonderful day in the little house of dreams.
2330|The best dream of all has come true," said Anne, pale and rapturous. Oh, Marilla, I hardly dare believe it after that horrible day last summer. I have had a heartache ever since then, but it is gone now.
2331|This baby will take Joy's place," said Marilla. Oh, no, no, no, Marilla, he can't. Nothing can ever do that. He has his own place, my dear wee man-child.
2332|But little joy has hers, and always will have it.
2333|If she had lived, she would have been over a year old. She would have been toddling around on her tiny feet and lisping a few words.
2335|I shall know just how she grows from year to year, and when I meet her again I'll know her. She won't be a stranger.
2336|Oh, Marilla, look at his dear darling toes! Isn't it strange that they should be so perfect?
2337|It would be stranger if they weren't," said Marilla crisply.
2338|But now that all was safely over, Marilla was herself again.
2339|Oh, I know. But it seems as if they couldn't be quite finished, you know. And they are, even to the tiny nails. And his hands! Just look at his hands, Marilla!
234|Beyond the bar, the sea, calm and austere, dreamed in the after-light.
2340|They appear to be a good deal like hands," Marilla conceded.
2341|See how he clings to my finger? I'm sure he knows me already. He cries when the nurse takes him away.
2342|Omarullah, do you think, you don't think, do you, that his hair is going to be red?
2343|I don't see much hair of any color," said Marilla. I wouldn't worry about it if I were you until it becomes visible.
2344|Marilla, he has hair. Look at that fine little down all over his head.
2346|Anne's convalescence was rapid and happy. Folks came and worshipped the baby, as people have bowed before the kingship of the newborns since long before the wise men of the East knelt in homage to the royal babe of the Bethlehem manger.
2347|Leslie, slowly finding herself amid the new conditions of her life, hovered over it, like a beautiful golden-crowned Madonna.
2348|Miss Cornelia nursed it as knackily as could any mother in Israel. Captain Jim held the small creature in his big brown hands and gazed tenderly at it, with eyes that saw the children who had never been born to him.
2349|What are you going to call him?" asked Miss Cornelia. "Anne has settled his name," answered Gilbert."
2350|James Matthew, after the two finest gentlemen I've ever known, not even saving your presence," said Am with a saucy glance at Gilbert.
2353|And then a brother came along and there it was, Big Baby and Little Baby. Finally they called Big Baby Peter and Little Baby Isaac, after the two grandfathers, and had them both christened together. And each tried to see if it couldn't howl the other down.
2354|You know that Highland Scotch family of McNaps back of the Glen? They've got twelve boys, and the oldest and the youngest are both called Neil. Big Neil and Little Neil in the same family. Well, I suppose they ran out of names.
2355|I have read somewhere," laughed Anne, that the first child is a poem, but the tenth is very prosey prose. Perhaps Mrs. McNab thought that the twelfth was merely an old tale retold.
2357|How long did it take you to get over your disappointment? asked Anne amid her laughter.
2359|Miss Cornelia sighed. Gilbert had gone down, and Leslie, who had been crooning over the small James Matthew in the dormer window, laid him asleep in his basket and went her way.
236|A few dim sails drifted along the darkening, fur-clad harbor shores. A bell was ringing from the tower of a little white church on the far side. Mellowly and dreamily sweet, the chime floated across the water, blend with the moan of the sea.
2361|Well, I hope we're doing right." "We've nothing to do with it. We couldn't prevent him from coming to Four Winds if he wanted to," said Anne quickly. She did not like the feeling of matchmaking Miss Cornelia's whispers gave her, and then she weakly succumbed herself."
2362|Don't let Leslie know he is coming until he is here," she said. If she found out, I feel sure she would go away at once. She intends to go in the fall anyhow. She told me so the other day. She is going to Montreal to take up nursing and make what she can of her life.
2363|"Oh, well, Anne, dearie," said Miss Cornelia, nodding sagely, "that is all as it may be. You and I have done our part, and we must leave the rest to higher hands."
2364|End of chapter 34
2365|CHAPTER XXXV.
2366|CHAPTER 35 POLITICS AT FORWINS
2367|When Anne came downstairs again, the island, as well as all Canada, was in the throes of a campaign preceding a general election.
2368|Gilbert, who was an ardent conservative, found himself caught in the vortex, being much in demand for speech-making at the various county rallies. Miss Cornelia did not approve of his mixing up in politics and told Anso.
2369|Dr. Dave never did it. Dr. Blythe will find he is making a mistake, believe me. Politics is something no decent man should meddle with.
237|The great revolving light on the cliff at the channel flashed warm and golden against the clear northern sky, a trembling, quivering star of good hope.
2370|Is the government of the country to be left solely to the rogues then? Asked Anne.
2371|Yes, so long as it's conservative rogues," said Miss Cornelia, marching off with the honors of war.
2375|Captain Jim's a grit, but it's my opinion he's ashamed of it, for he never talks politics. There isn't any earthly doubt that the conservatives will be returned with a big majority again.
2378|"It's been accumulating for a long while," said Captain Jim with a deprecating smile. I thought I was only a moderate grit, but when the news came that we were in, I found out how gritty I really was."
2379|You know the doctor and I are conservatives. Ah, well, it's the only bad thing I know of either of you, Mistress Blythe. Cornelia's a Tory, too. I called in on my way from the Glen to tell her the news.
238|Far out along the horizon was the crinkled gray ribbon of a passing steamer's smoke.
2380|Didn't you know you took your life in your hands? Yes, but I couldn't resist the temptation.
2382|Well now, Cornelia says, maybe Providence thinks Canada needs a real long spell of humiliation.
2383|Ah, Susan, have you heard the news? The liberals are in.
2384|Susan had just come in from the kitchen, attended by the odour of delectable dishes which always seemed to hover around her.
2386|One evening, a week later, Anne walked down to the Point to see if she could get some fresh fish from Captain Jim, leaving little Jem for the first time. It was quite a tragedy. Suppose he cried. Suppose Susan did not know just exactly what to do for him.
2387|Susan was calm and serene. I have had as much experience with him as you, Mrs. Dr. Dear, have I not?
2389|Oh, well, if little Jem cries, I will just clap a hot water-bag on his little stomach," said Susan. Not too hot, you know," said Anne anxiously. Oh, was it really wise to go?
239|Oh, beautiful, beautiful, murmured Anne.
2390|Do not you fret, Mrs. Doctor dear, Susan is not the woman to burn a wee man. Bless him, he has no notion of crime.
2392|Captain Jim, who was that who just went out? She asked as Captain Jim came in.
2396|Come into your shop and do the best job you ever did in your life, Gus," said Marshall. The liberals are in, and you are going to barber a good grit before the sun rises.
2397|Gus was mad as hops, partly because he'd been dragged out of bed, but more because he's a Tory. He vowed he wouldn't shave any man after twelve at night.
2398|You'll do what I want you to do, Sonny," said Marshall, or I'll just turn you over my knee and give you one of those spankings your mother forgot.
2399|He'd done it, too, and Gus knew it, for Marshall is as strong as an ox, and Gus is only a midget of a man. So he gave in, and towed Marshall into the shop and went to work.
240|I shall love Four Winds Gilbert. Where is our house?
2400|Now, says he, I'll barber you up. But if you say one word to me about the grits getting in while I'm doing it, I'll cut your throat with this razor, says he.
2401|You wouldn't have thought mild little Gus could be so bloodthirsty, would you? Shows what party politics will do for a man.
2404|That's beautiful, isn't it, Mistress Blythe? But I wish you could have seen the sunrise this morning. It was a wonderful thing. Wonderful.
2405|I've seen all kinds of sunrises come over that gulf. I've been all over the world, Mistress Blythe, and take it all in all, I've never seen a finer sight than a summer sunrise over the gulf.
2406|A man can't pick his time for dying, Mistress Blythe. Just got to go when the great captain gives his sailing orders.
2407|But if I could, I'd go out when the morning comes across that water. I've watched it many a time and thought what a thing it would be to pass out through that great white glory to whatever was waiting beyond, on a sea that ain't mapped out on any air-fleet chart.
2408|I think, Mistress Blythe, that I'd find lost Margaret there.
2409|Captain Jim had often talked to Anne of Lost Margaret since he had told her the old story. His love for her trembled in every tone, that love that had never grown faint or forgetful.
2410|Anyway, I hope when my time comes I'll go quick and easy. I don't think I'm a coward, Mistress Blythe. I've looked an ugly death in the face more than once without blenching.
2411|But the thought of a lingering death does give me a queer, sick feeling of horror.
2412|Don't talk about leaving us, dear Captain Jim," pleaded Anne in a choked voice, patting the old brown hand, once so strong, but now grown very feeble.
2413|What would we do without you? Captain Jim smiled beautifully.
2414|Oh, you'd get along nicely, nicely. But you wouldn't forget the old man altogether, Mistress Blythe. No, I don't think you'll ever quite forget him. The race of Joseph always remembers one another.
2415|But it'll be a memory that won't hurt. I like to think that my memory won't hurt my friends. It'll always be kind of pleasant to them, my hope and belief.
2416|It won't be very long now before Lost Margaret calls me for the last time.
2417|I'll be all ready to answer. I just spoke of this because there's a little favour I want to ask you. There's this poor old matey of mine. Captain Jim reached out a hand and poked the big, warm, velvety golden ball on the sofa.
2418|The first maid uncoiled himself like a spring with a nice throaty, comfortable sound, half purr, half meow, stretched his paws in air, turned over and coiled himself up again.
2419|He'll miss me when I start on the voyage. I can't bear to think a leave in the poor critter to starve, like he was left before. If anything happens to me, will you give Maydee a bite in the corner, Mistress Blythe?
242|not with that light and that loveliness for company.
2420|Indeed I will. And that is all I had on my mind.
2421|Your little gem is to have the few curious things I picked up. I've seen to that.
2422|And now I don't like to see tears in those pretty eyes, Mistress Blythe. I'll maybe hang on for quite a spell yet. I heard you reading a piece of poetry one day last winter—one of Tennyson's pieces.
2423|I'd sort of like to hear it again, if you could recite it for me.
2424|Softly and clearly, while the sea wind blew in on them, Anne repeated the beautiful lines of Tennyson's wonderful swan song, crossing the bar.
2425|The old captain kept time gently with his sinewy hand.
2426|Yes, yes, Mistress Blythe," he said when she had finished. That's it. That's it.
2427|He wasn't a sailor, you tell me. I don't know how he could have put an old sailor's feelings into words like that if he wasn't one.
2428|He didn't want any sadness or farewells, and neither do I, Mistress Blythe.
2429|For all will be well with me and mine beyond the bar.
243|Who lives in that house, Gilbert? I don't know. It doesn't look exactly as if the occupants would be kindred spirits, Ann, does it?
2430|End of chapter 35.
2431|CHAPTER XXXVI
2432|Chapter 36 Beauty for Ashes
2434|Diana writes me that Dora has a bow. Just think of it. That child.
2435|Dora is seventeen, said Gilbert. Charlie Sloan and I were both mad about you when you were seventeen, Anne.
2436|Really, Gilbert, we must be getting on in years," said Anne with a half-ruful smile, when children who were six when we thought ourselves grown up are old enough now to have bows.
2437|Doris is Ralph Andrews, Jane's brother. I remember him as a little round, fat, white-headed fellow, who was always at the foot of his class. But I understand he is quite a fine-looking young man now.
2438|Dora will probably marry Young. She's of the same type as Carlotta IV. She'll never miss her first chance for fear she might not get another.
2440|I might have." Anne went off into a shriek of laughter over the recollection of her first proposal. The shock of the whole thing might have hypnotized me into some such rash and foolish act. Let us be thankful he did it by proxy.
2441|I had a letter from George Moore yesterday," said Leslie from the corner where she was reading.
2442|Oh, how is he? asked Anne, interestedly, yet with an unreal feeling that she was inquiring about someone whom she did not know.
2444|What a nice little romance," said Anne, whose love for the romantic was immortal.
2445|And to think, she added with a sigh of self-reproach, that if I had had my way George Moore would never have come up from the grave in which his identity was buried. How I did fight against Gilbert's suggestion!
2446|Well, I am punished. I shall never be able to have a different opinion from Gilbert's again. If I try to have, he will squelch me by casting George Moore's case up to me.
2448|Anne and Leslie laughed. Anne's laughter was silver and Leslie's golden, and the combination of the two was as satisfactory as a perfect chord in music.
2449|Susan, coming in on the heels of the laughter, echoed it with a resounding sigh.
245|It doesn't seem probable that anyone with that taste in paint could be very kindred," acknowledged Anne, unless it were an accident, like our blue hall.
2451|Oh, I'm very sorry. Sorry that your sister has met with such an accident, I mean." exclaimed Anne.
2452|Ah, well, man was made to mourn, Mrs. Doctor dear. That sounds as if it ought to be in the Bible, but they tell me a person named Burns wrote it. And there is no doubt that we are born to trouble, as the sparks fly upward.
2453|As for Matilda, I do not know what to think of her. None of our family ever broke their legs before. But whatever she has done, she is still my sister, and I feel that it is my duty to go and wait on her. If you can spare me for a few weeks, Mrs. Dr. Dear."
2454|Of course, Susan, of course. I can get someone to help me while you are gone.
2455|If you cannot, I will not go, Mrs. Dr. Deer. Matilda's leg to the contrary notwithstanding. I will not have you worried, and that blessed child upset in consequence for any number of legs.
2456|Oh, you must go to your sister at once, Susan. I can get a girl from the cove who will do for a time.
2458|Anne joyfully agreed, and next day, Leslie was installed as an inmate of the little house of dreams. Miss Cornelia warmly approved of the arrangement.
246|I feel certain there are no children there at least. It's even neater than the old cop place on the Tory road, and I never expected to see anything neater than that.
2461|Owen Ford came to the little house one August evening when Leslie and Anne were absorbed in worshipping the baby.
2462|He paused at the open door of the living-room, unseen by the two within, gazing with greedy eyes at the beautiful picture.
2463|Leslie sat on the floor with the baby in her lap, making ecstatic dabs at his little fat hands as he fluttered them in the air. Oh, you dear, beautiful, beloved baby, she mumbled, catching one wee hand and covering it with kisses.
2464|Isn't him's a darling as little Sing!" crooned Anne, hanging over the arm of her chair adoringly. "Dem itty wee pads is a very treatest handies in the whole big world. Isn't there, you darling itty man?"
2469|But you're the worst I ever heard, Anne," protested Gilbert, who, not being a mother but only a father, was not wholly convinced yet that Sir Oracle was wrong. I never heard anything like the way you talked to that child.
2471|Gilbert put his arm about them. Oh, you mothers, he said. You mothers! God knew what he was about when he made you.
2473|Leslie was the first to become aware of him. Even in the twilight Anne could see the sudden whiteness that swept over her beautiful face, blotting out the crimson of lip and cheeks.
2474|Owen came forward eagerly, blind for a moment to Anne.
2475|Leslie, he said, holding out his hand. It was the first time he had ever called her by her name, but the hand Leslie gave him was cold, and she was very quiet all the evening, while Anne and Gilbert and Owen laughed and talked together.
2476|Before his call ended, she excused herself and went upstairs. Owen's gay spirits flagged, and he went away soon after with a downcast air.
2478|Don't be a goose, Gilbert," was Anne's conjugal reply. As for Leslie, she is absurd, and I'm going up to tell her so.
2479|Anne found Leslie at the dormer window of her room. The little place was filled with the rhythmic thunder of the sea.
2480|Leslie sat with locked hands in the misty moonshine, a beautiful accusing presence.
2481|And she said in a low, reproachful voice,
2482|Did you know Owen Ford was coming to Four Winds?
2483|I did," said Anne brazenly. Oh, you should have told me, Anne! Leslie cried passionately. If I had known I would have gone away. I wouldn't have stayed here to meet him. You should have told me. It wasn't fair of you, Anne. Oh, it wasn't fair!
2484|Leslie's lips were trembling, and her whole form was tense with emotion. But Anne laughed heartlessly. She bent over and kissed Leslie's upturned reproachful face.
2487|End of chapter 36
2488|CHAPTER XXXVII.
2489|Chapter 37 Miss Cornelia makes a startling announcement.
249|It seemed to Anne, for a fleeting moment, that there was even a veiled hint of hostility in it.
2491|What had come over Miss Cornelia? She did not look cast down or worried. On the contrary, there was a certain air of nervous exaltation about her.
2492|Where is Leslie?" she asked, not as if it mattered much, either.
2493|Oh, and then she went raspberrying in the woods back of her farm," answered Anne. They won't be back before supper-time, if then.
2494|They don't seem to have any idea that there is such a thing as a clock," said Gilbert. I can't get to the bottom of that affair. I'm certain you women pulled strings. But Anne, undutiful wife, won't tell me. Will you, Miss Cornelia?
2495|No, I shall not. But," said Miss Cornelia, with the air of one determined to take the plunge and have it over, "I will tell you something else. I came to-day on purpose to tell it. I am going to be married." " " " " " " " " " " " " " " " " "
2496|Anne and Gilbert were silent. If Miss Cornelia had announced her intention of going out to the channel and drowning herself, the thing might have been believable.
2497|This was not. So they waited.
2498|Of course, Miss Cornelia had made a mistake.
2499|Well, you both look sort of kerflummoxed," said Miss Cornelia with a twinkle in her eyes. Now that the awkward moment of revelation was over, Miss Cornelia was her own woman again. Do you think I'm too young and inexperienced for matrimony?
250|But it was the girl's beauty which made Anne give a little gasp, a beauty so marked that it must have attracted attention anywhere.
2500|You know, it is rather staggering," said Gilbert, trying to gather his wits together.
2501|I've heard you say a score of times that you wouldn't marry the best man in the world.
2502|I'm not going to marry the best man in the world, retorted Miss Cornelia. Marshall Elliott is a long way from being the best.
2503|Are you going to marry Marshall Elliott?" exclaimed Anne, recovering her power of speech under this second shock.
2504|Yes, I could have had him any time these twenty years if I'd lifted my finger. But do you suppose I was going to walk into church beside a perambulating haystack like that?
2505|I am sure we are very glad and we wish you all possible happiness," said Anne very flatly and inadequately, as she felt.
2506|She was not prepared for such an occasion. She had never imagined herself offering betrothal felicitations to Miss Cornelia.
2507|Thanks, I knew you would," said Miss Cornelia. You are the first of my friends to know it.
2509|Marshall is coming to live at my place. I'm sick and tired of hired men. That Jim Hastings I've got this summer is positively the worst of the species. He would drive anyone to getting married.
251|She was hatless, but heavy braids of burnished hair, the hue of ripe wheat, were twisted about her head like a coronet.
2514|You know he's a grit, Miss Cornelia." "Yes, he is," admitted Miss Cornelia, rather sadly. And of course there is no hope of making a conservative of him. But at least he is a Presbyterian. So I suppose I shall have to be satisfied with that."
2515|Would you marry him if he were a Methodist, Miss Cornelia? No, I would not. Politics is for this world, but religion is for both.
2516|And you may be a relict, after all, Miss Cornelia. Not I. Marshall will live me out. The Eliots are long-lived, and the Bryans are not.
2519|I don't think veils are usually worn with any butt-white dresses," admitted Anne. But that is merely a convention. And I am like Mr. Elliott, Miss Cornelia. I don't see any good reason why you shouldn't have a veil if you want one.
252|Her eyes were blue and star-like. Her figure, in its plain print gown, was magnificent, and her lips were as crimson as a bunch of blood-red poppies she wore at her belt.
2520|But Miss Cornelia, who made her calls in calico wrappers, shook her head. "If it isn't the proper thing I won't wear it," she said with a sigh of regret for a lost dream.
2521|"Since you are determined to be married, Miss Cornelia," said Gilbert solemnly, "I shall give you the excellent rules for the management of a husband which my grandmother gave my mother when she married my father."
2522|Well, I reckon I can manage Marshall Elliott, said Miss Cornelia placidly. But let us hear your rules.
2523|The first one is, catch him. He's caught, go on.
2524|The second one is, feed him well. With enough pie, what next?
2525|The third and fourth are, Keep your eye on him.
2526|I believe you," said Miss Cornelia emphatically.
2527|End of chapter 37.
2528|CHAPTER XXXVIII.
2529|Chapter 38 Red Roses
253|Gilbert, who is the girl we have just passed?" asked Anne in a low voice.
2531|But one evening Owen Ford found Leslie alone in it. Anne and Gilbert were away, and Susan, who was expected back that night, had not yet returned.
2532|The northern sky was amber and pale green over the fur tops. The air was cool, for August was nearing September, and Leslie wore a crimson scarf over her white dress.
2533|Together they wandered through the little friendly flower-crowded paths in silence.
2534|Owen must go soon. His holiday was nearly over. Leslie found her heart beating wildly. She knew that this beloved garden was to be the scene of the binding words that must seal their as yet unworded understanding.
2535|Some evenings a strange odor blows down the air of this garden, like a phantom perfume, said Owen.
2536|I have never been able to discover from just what flower it comes. It is elusive and haunting and wonderfully sweet.
2537|I like to fancy it as the soul of Grandmother Selwyn passing on a little visit to the old spot she loved so well.
2538|There should be a lot of friendly ghosts about this little old house.
2539|I have lived under its roof only a month," said Leslie, but I love it as I never loved the house over there where I lived all my life.
254|I didn't notice any girl," said Gilbert, who had only eyes for his bride.
2540|This house was built and consecrated by love, said Owen. Such houses must exert an influence over those who live in them.
2541|And this garden—it is over sixty years old, and the history of a thousand hopes and joys is written in its blossoms. Some of those flowers were actually set out by the schoolmaster's bride, and she has been dead for thirty years.
2542|Yet they bloom on every summer. Look at those red roses, Leslie, how they queen it over everything else.
2543|I love the red roses," said Leslie. Anne likes the pink ones best, and Gilbert likes the white.
2544|But I want the crimson ones. They satisfy some craving in me as no other flower does.
2545|These roses are very late. They bloom after all the others have gone, and they hold all the warmth and soul of the summer come to fruition," said Owen, picking some of the glowing, half-opened buds.
2546|The rose is the flower of love. The world has acclaimed it so for centuries.
2547|The pink roses are love hopeful and expectant. The white roses are love dead or forsaken.
2548|The Red Roses, Leslie.
2549|What are the red roses? Love triumphant, said Leslie in a low voice.
255|She was standing by that gate. No, don't look back. She's still watching us. I never saw such a beautiful face.
2550|Yes, love triumphant and perfect.
2551|Leslie, you know, you understand.
2552|I have loved you from the first, and I know you love me.
2553|I don't need to ask you, but I want to hear you say it, my darling, my darling.
2555|Anne and Gilbert returned presently, accompanied by Captain Jim. Anne lighted a few sticks of driftwood in the fireplace, for love of the pixie flames, and they sat around it for an hour of good fellowship.
2556|When I sit looking at a driftwood fire it's easy to believe I'm young again," said Captain Jim.
2557|Can you read futures in the fire, Captain Jim? Asked Owen.
2558|Captain Jim looked at them all affectionately, and then back again at Leslie's vivid face and glowing eyes.
2559|I don't need the fire to read your futures," he said. I see happiness for all of you—all of you—for Leslie and Mr. Ford and the doctor here and Mistress Blythe and little Jem.
256|I don't remember seeing any very handsome girls while I was here. There are some pretty girls up at the Glen, but I hardly think they could be called beautiful.
2560|and children that ain't been born yet but will be. Happiness for you all. Though, mind you, I reckon you'll have your troubles and worries and sorrows, too. They're bound to come, and no house, whether it's a palace or a little house of dreams, can bar them out.
2561|But they won't get the better of you if you face them together, with love and trust. You can weather any storm with M2 for compass and pilot.
2562|The old man rose suddenly and placed one hand on Leslie's head and one on Anne's.
2563|Two good, sweet women, he said, true and faithful, and to be depended on.
2564|Your husbands will have honor in the gates because of you. Your children will rise up and call you blessed in the years to come.
2565|There was a strange solemnity about the little scene. Anne and Leslie bowed as those receiving a benediction. Gilbert suddenly brushed his hand over his eyes. Owen Ford was rapt as one who can see visions.
2566|All were silent for a space. The little house of dreams added another poignant and unforgettable moment to its store of memories.
2567|I must be going now," said Captain Jim slowly at last. He took up his hat and looked lingeringly about the room.
2568|Good night, all of you," he said as he went out.
2569|Anne, pierced by the unusual wistfulness of his farewell, ran to the door after him.
257|This girl is. You can't have seen her or you would remember her. Nobody could forget her. I never saw such a face except in pictures. And her hair. It made me think of Browning's cord of gold and gorgeous snake.
2570|Come back soon, Captain Jim," she called, as he passed through the little gate hung between the furs.
2571|Aye, aye, he called cheerily back to her.
2572|But Captain Jim had sat by the old fireside of the House of Dreams for the last time.
2573|and went slowly back to the others. It's so
2574|It's so pitiful to think of him going all alone down to that lonely point," she said, and there is no one to welcome him there.
2575|Captain Jim is such good company for others that one can't imagine him being anything but good company for himself," said Owen.
2576|But he must often be lonely. There was a touch of the seer about him tonight. He spoke as one to whom it had been given to speak.
2577|Well, I must be going, too. Anne and Gilbert discreetly melted away, but when Owen had gone, Anne returned to find Leslie standing by the hearth.
2578|Oh, Leslie, I know, and I'm so glad, dear," she said, putting her arms about her.
2579|And my happiness frightens me," whispered Leslie. It seems too great to be real. I'm afraid to speak of it, to think of it. It seems to me that it must just be another dream of this house of dreams, and it will vanish when I leave here.
258|Probably she's some visitor in Four Winds, likely someone from that big summer hotel over the harbor.
2580|Well, you are not going to leave here until Owen takes you. You are going to stay with me until that time comes. Do you think I'd let you go over to that lonely, sad place again?
2581|Thank you, dear. I meant to ask you if I might stay with you. I didn't want to go back there. It would seem like going back into the chill and dreariness of the old life again.
2582|Anne, Anne, what a friend you've been to me, a good, sweet woman, true and faithful and to be depended on. Captain Jim summed you up.
2583|He said, women, not woman, smiled Anne.
2584|Perhaps Captain Jim sees us both through the rose-colored spectacles of his love for us.
2585|But we can try to live up to his belief in us at least.
2586|Do you remember, Anne?" said Leslie slowly.
2587|That I once said, that night we met on the shore, that I hated my good looks.
2588|I did, then. It always seemed to me that if I had been homely Dick would never have thought of me.
2589|I hated my beauty because it had attracted him. But now—
259|She wore a white apron and she was driving geese. She might do that for amusement. Look, Anne, there's our house.
2590|Oh, I'm glad that I have it. It's all I have to offer Owen. His artist soul delights in it. I feel as if I do not come to him quite empty-handed.
2591|Owen loves your beauty, Leslie. Who would not? But it's foolish of you to say or think that this is all you bring him. He will tell you that. I needn't.
2592|But now I must lock up. I expected Susan back to-night, but she has not come." "Oh, yes. Here I am, Mrs. Dr. Dear," said Susan, entering unexpectedly from the kitchen, and puffing like a hen drawing rails at that. It's quite a walk from the Glen down here."
2593|I'm glad to see you back, Susan. How is your sister?
2595|And speaking of getting married, Mrs. Doctredere, is it true that Cornelia Bryant is going to be married to Marshall Elliott?
2597|There's another world, you know, Susan." "Yes," said Susan with a heavy sigh, "but, Mrs. Dr. Dear, there is neither marrying nor giving in marriage there."
2598|End of chapter 38
2599|CHAPTER XXXIX.
260|Anne looked, and forgot for a time the girl with the splendid, resentful eyes. The first glimpse of her new home was a delight to eye and spirit. It looked so like a big, creamy seashell stranded on the harbor shore.
2600|Chapter 39 Captain Jim crosses the bar.
2601|One day in late September, Owen Ford's book came at last. Captain Jim had gone faithfully to the Glenn Post Office every day for a month expecting it. This day he had not gone, and Leslie brought his copy home with hers and Anne's.
2603|Captain Jim is never late by the fraction of a second," said Leslie.
2606|Just think of it," he said. The old sailor right there in a real printed book. This is the proudest day of my life. I'm like to bust, girls. There'll be no sleep for me tonight. I'll read my book clean through before sun up.
2611|I wonder how he will like the ending. The ending I suggested," said Leslie.
2612|she was never to know. Early the next morning Anne awakened to find Gilbert bending over her fully dressed, with an expression of anxiety on his face.
2614|Anne sat up in dismay. Through her window she saw the light blinking palely against the blue skies of dawn.
2615|Perhaps he has fallen asleep over his life-book," she said anxiously, or becomes so absorbed in it that he has forgotten the light.
2616|Gilbert shook his head. That wouldn't be like Captain Jim. Anyway, I'm going down to sea. Wait a minute, and I'll go with you," exclaimed Anne. Oh, yes, I must. Little Jim will sleep for an hour yet, and I'll call Susan. You may need a woman's help if Captain Jim is ill.
2618|Had it not been for the baleful star on the white tower, that early walk would have been a delight to Anne and Gilbert. But they went softly with fear.
2619|Their knock was not responded to. Gilbert opened the door and they went in.
262|Outwardly, dark green arms keep them in violet from curious or indifferent eyes.
2620|The old room was very quiet. On the table were the remnants of the little evening feast. The lamp still burned on the corner stand. The first mate was asleep in a square of sunshine by the sofa.
2622|He is asleep, whispered and tremulously.
2623|Gilbert went to the sofa and bent over him for a few moments. Then he straightened up.
2624|Yes, he sleeps. Well.
2625|He added quietly. And Captain Jim has crossed the bar.
2627|End of chapter 39
2628|CHAPTER 40
2629|Farewell to the House of Dreams.
